,ITEM_NM,RATE,CONTENT,TAG,WRITE_DT
451,,5,부모님이 좋아하세요.감사합니다. 오래오래 맛있는 떡 만들어주세요!!!,,20231003
452,,5,쑥향도좋고 부드럽고 적당히달고 좋네요!,,20231002
453,,5,배송은 느렸어요 그래도 맛있네요,,20230930
454,,5,선물로 보내드렸어요,,20230930
455,,5,배송빠르고 맛있습니다. 부모님께 보내드렸는데 좋아하세요~,,20230930
456,,5,맛잇어요ㅠㅠ 차갑게 해서 먹으니까 너무 맛잇어요 자리에서 5개나 까먹엇어요ㅋㅋ 다먹으면 또 주문할래요ㅋ,,20230930
457,,5,배송도 빠르고 동부팥이 달지도 않고 너무 맛있어요~,,20230926
458,,5,맛있어요.작게주문한게 아쉬위 다시주문하러가요,,20230926
459,,5,5번째 재구매 입니다.^^~,,20230926
460,,5,저번에 사먹고 너무 맛있어서 구매할려했는데 여름엔 안해서 기다리다가 구매했어요~~ 넘맛있어용,,20230925
461,,5,맛있어서 또 구매했네요 맛있어요,,20230924
462,,5,맛있어서 재구매했어요,,20230922
463,,5,추석 선물로 보내드렸는데 좋아하시네요!,,20230922
464,,5,워낙 맛있게 먹었어서 재구매 했습니다. 할인을 조금만 더 해주셔도 좋겠어요 ㅠ,,20230922
465,,5,친정엄마가 너무 맛있다고 해서 시엄마께 보내드렸어요..두분다 너~~~~~무 맛있다고 하시니..어깨뿜뿜.. 다음에 또 재주문하러 오겠습니다,,20230922
466,,5,또 주문했네요. 추석에 송편대신 먹을려고 주문했어요. 입에 넣으면 사르르 녹아요,,20230921
467,,5,너무 달지도 않고 쑥향이 올라와 너무 맛있어요.가격이 비싼건 있지만 재구매의사 있어요,,20230921
468,,5,맛있네요~ 간단한 식사대용으로 좋아요~,,20230920
469,,4,맛잇고 재구매했엉요,,20230918
470,,5,"부모님께 맛보시라보 보내드렸는데, 너무 맛있다고 들었어요~ 재주문각입니당",,20230918
471,,5,간식으로 좋아요. 많이 달지도 않고요,,20230918
472,,5,라이브할때 구매했어요 배송도 빠르게 오고 무엇보다 맛있습니당,,20230918
473,,5,엄마간식으로 주문 엄마가 너는 이런떡을 어떻게 알고산거냐고 너무 맛있다고 ㅋㅋ 바로 재구매 갑니다(시댁에),,20230917
474,,5,배송도 빠르고 떡이랑 팥이 달지도 않고 진짜 맛있어요,,20230917
475,,5,떡이 달지날고 여러개먹어도 질리지랂고 너무맛있어요~2번 재구매해서 먹었는데 한번더재구매할려구요~,,20230916
476,,4,크기도 크고 콩고물도 넉넉한데 씹히는 식감이 너무 부드러워 제 개인취향에는 좀 아쉼네요 재구매는 글쎄요..,,20230916
477,,5,넘 부드럽고 맛있어요 쑥향도 좋고 동부팥 너무 좋아하는데 진인짜 맛있어요 넘 달지않고 맛있어요 세일때 저렴히 잘샀어요,,20230916
478,,5,적당한 당도...하나먹으면 든든해요,,20230915
479,,5,아주 맛있게 먹었습니다. 선물용이었는데 아주 만족해 하셨습니다^^,,20230915
480,,5,아주 맛있게 먹었습니다. 선물용이었는데 아주 만족해 하셨습니다^^,,20230915
481,,5,맛 최고입니다. 아주 달지 않고 아주 맛나게 먹었어요. 배송비만 부담 없으면 더 많이 사고 싶네요~,,20230915
482,,5,맛있어요 많이 달지않고 너무만족했어요,,20230915
483,,5,맛있어용~두번째구매^^,,20230914
484,,4,찰지고 앙금도 맛있어요 포장도 마음에 듭니다,,20230914
485,,5,맛있어요 예전에 주문해서 먹고 또 주문했답니다,,20230913
486,,5,떡이 생각보다 크고 맛있어요,,20230913
487,,5,우왕 엄청 맛있어요. 은은한 단맛에 말랑말랑! 포장도 편리하고 좋아요. 최고최고!,,20230913
488,,5,맛있어요. 다음에 또 사먹을게요. 어르신 조금 드렸는데 엄청좋아하시더라구요. 엄청 고소하고 쫄깃쫄깃 좋아요,,20230912
489,,5,쑥향기가 많이 나고 동부팥이 달지도 않고 너무 맛있어요~,,20230912
490,,5,부모님댁에 보내 드렸는데 달지도 않고 너무 맛있다고 하시네요 만족합니당,,20230912
491,,5,너무 맛있어요~~ 아침대용으로 좋아요!!,,20230912
492,,5,집에다 선물햇는ㄷㅔ 맛있다고해서 기분좋네오,,20230912
493,,5,달지않고 양도 커서 한끼 식사대용 충분합니다,,20230912
494,,5,하나씩 먹기 좋아요ᆢ냉동해두고 간식으로 하나씩 먹고있습니다,,20230911
495,,5,라방 보며 눈팅만 하다가 다른 떡들에 비해 크기가 커서 주문. 달지 않을거라 예상 했지만 목메이지 않는 쫄깃함과 꾸덕하고 푸짐한 앙꼬. 콩가루도 넉넉해 마지막까지 꾹꾹 눌러 한 봉 순삭! 엄지척!! 재구매각!!!,,20230911
496,,5,주문하고 오래걸릴줄 알았는데 다음날 발송해서 금방 받았어요. 2번째 재구매인데 여전히 맛있습니다,,20230911
497,,5,"아주맛있어요,고물이떨어져먹기가쪼금불편해요",,20230911
498,,5,엄마가 여름내내 동쑥이만 기다리셨네요 . 역시나 맛있다고 이가 안촣으셔서 먹는게 까다로우신편인데 항상동쑥이만찾으세요,,20230911
499,,5,선물로 보냈어요 달지 않고 맛있다고 하네요,,20230910
500,,5,"쫄깃하고 부드러운 찹쌀떡안에 달콤한 앙금이 가득가득 들어 찬 맛있는 쑥찹쌀떡🥰 쑥향이 아주 향긋하고, 크기도 커서 출출할 때 하나 먹어주면 아주 든든합니다👍",,20230910
501,,5,맛있어요 제스타일에는조금벗어나네요~ 할머니가좋아하실스타일이예요,,20230910
502,,5,대왕쑥굴레떡 크기도 맛도 다 좋아요.첫주문했는부드럽고 너무 맛난 떡이네요.재주문 할게요.,,20230909
503,,5,너무 달지도 않고 담백해서 넘 좋아요!!! 해동해도 말랑하고 행사중이길래 바로 20개주문 !!!,,20230909
504,,5,맛있게 먹었던 떡이라 재구매합니다 신선배송 받았습니다,,20230909
505,,5,기다렸다 주문했습니다,,20230909
506,,5,자주 구매합니다 너무 맛있네요,,20230908
507,,5,너무 맛있네요 재주문 의사 있음,,20230908
508,,5,빠르게 배송 잘되었습니다 크기가 크네요 맛은 아직 보질 못해서...,,20230908
509,,5,어머 이러시면 어떻해요. 10개 많을거라 생각했는데 앉은자리서 반은 먹고 나머진 가족들 주려고 남기긴 했으나...... 많이 달지않고 속도 많은데 쑥향이 살짝만 나서 좋고~~오랜만에 온라인에서 제대로 된 떡 먹어봤네요. 재구매 할겁니다~,,20230908
510,,5,너무너무 맛있어요 ㅎㅎ,,20230908
511,,5,그동안 어머니만 보내드리다 궁금해서 저도시켰네요. 너무 맛있어요.쫄깃하면서도 부드럽고 너무달지도않고 어머니가 왜 동쑥이동쑥이 하는지 알겠네요.,,20230908
512,,5,아 동쑥이 오맨만에 ㅎ 너무 맛있어요 감사합니다 ㅎ,,20230908
513,,5,낱개 포장이라 편하고 고물이 많아요 사이즈도 큽니다,,20230712
514,,5,두번째 구매에요. 자니번 먹어보고 넘맛있어서요. 특히 팥고물이 정말 맛있습니다.,,20230708
515,,5,쫄기하구 맛잇습니다,,20230624
516,,4,"생각보다 안달아요! 근데 쫄깃보다는 물렁한 부드러운 식감이라 갠적으로 쫀득한맛을 좋아해서 그부분이 조금 아쉽지만, 부드러운떡 좋아하시는분들은 좋아하실듯요!!",,20230620
517,,5,어머님이애정하는 떡이에요 당분간 판매를 허지 않어 아쉽네요.,,20230617
518,,5,동생이 사다줘서 먹엇어요 엄청맛잇구 입맛없을때 요기로 조아요 좀비싼게 흠이지만 비싸도 맛잇음 조아용^^,,20230612
519,,5,5번째 구매했어요~ ㅠㅠ,,20230611
520,,3,생각보다 달고 고물부스러기가 많아 먹기 좀 불편,,20230607
521,,5,아침대용으로 딱이에요,,20230605
522,,5,맛있다는 후기를 보고 홀린듯이 주문했는데 역시나 맛있게 잘 먹었어요! 특히 어른들이 너무 만족하셔서 뿌듯했네요✨🫢,,20230605
523,,5,맛있어요.고물도 많고.재구매^^,,20230603
524,,5,낱개로 포장되어 있어서 먹기 너무너무 좋아요💕 하나만 먹어도 너무너무 든든하고 맛있어요👏🏻 달지않고 앙금도 듬뿍🤩 오늘 아침도 동쑥이로 해결합니당ㅎㅎ,,20230602
525,,5,5번째 재구매하고 또 주문합니다.~ ㅠㅠ,,20230528
526,,5,냄새 안나는 간식에 떡이 최고쟎아요. 또 고물이 많아 마지막 입안가득 고물타임.,,20230527
527,,5,아주 부드러워요 맛있어요,,20230527
528,,5,제가 먹고 너무 맛나서 친정엄마에게도 보내드렸어요. 맛난떡 감사합니다.,,20230527
529,,5,너무 맛있고 한끼. 아침대용으로. 조아요,,20230522
530,,2,작년에 너무 맛있게 먹어 다시 주문 했는데 맛이 달라졌네요ㅠㅠ,,20230520
531,,5,달지않아 너무 좋고 떡중에 가장 맛있어요,,20230519
532,,5,4번째 구매해요~ 떡 중에 최고로 맛있어요,,20230519
533,,5,가볍게 식사대용으로 간식으로 너무 맛있어요 자주 주문해서 먹고 있습니다 개별포장으로 꺼내두면 금방 자연해동 되어서 맛있게 먹어집니다,,20230519
534,,4,"막 택배 배송오자마자 뜯어서 먹었는데, 떡이 부드러움??에 가까워서 쫀득한 씹는 맛이 조금 없더라구요ㅜㅜ 너무 과하게 부드러워서 그게 조금 아쉽지만, 고물도 엄청 많이 묻어있고, 생각보다 안달아서 맛은 좋습니다!",,20230518
535,,5,적당히달고 너무맛있어요~~,,20230517
536,,5,너~~~~~~~~무 맛있어요 최고예요,,20230516
537,,5,사이즈가커요 쑥향이좋아요 앙금이많네요,,20230515
538,,5,완전 맛잇어요 동생이한박스보내줘서 먹어밧구 저두다먹구또시켯어요 두개시킬껄그랫어요 ㅠㅠ 배송비땜에여 그거 없슴 좋겟네요 ㅋㅋ,,20230515
539,,5,동쑥이 넘 맛있어요! 떡이 넘 부드럽고 안에 고물도 맛있어요 한 개 먹으면 든든해요~,,20230515
540,,5,아주 맛있습니다. 추천,,20230515
541,,4,이번건 좀 많이 짜서 별하나 뺐어요 지난번건 아주 맛있더라구요,,20230513
542,,2,매번 주문해서 잘먹엇는데.이번엔 예전맛 같지않아요..,,20230512
543,,5,너무 맛있어서 선물도 했어요^^,,20230512
544,,5,어머니 보내드려서 사진은 없네요. 이런떡 어디서 파냐고 넘 맛있다고 하시네요 부모님 꼭보내드리세요. 후회 안하실거에요.,,20230512
545,,5,좋아요 좋아요 좋아요,,20230511
546,,5,벌써 4번째 재구매 입니다. 아마도 다 먹음 또 재구매 할것 같아요. 맛 있어요^^~,,20230510
547,,5,너무 맛있어요 덕분에 중독이 되서 다이어트실패했어요~ㅠㅠ 3번째 구매하는 중이에요~^^,,20230509
548,,5,떡 크기도 크고 배송도 빠르고 맛있게 잘 먹었어요 ~!,,20230509
549,,5,리뷰대로 정말 맛있네요. 크기도 크고 고물이 겉과 안에 듬뿍 들어있어 너무 좋아요. 인생떡이 될거 같아요~,,20230508
550,,5,비싸긴하지만 그만큼 맛있어요,,20230506
551,,5,생각보다 더 맛있어요! 많이 달지도 않으면서 포만감도 있구요!,,20230506
552,,3,고물이 많네요. 근데 고물이 넘 많이 떨어진다는게 단점. 쑥향도 많이 느껴져요. 포장상태도 꼼꼼하고 배송 빠른 편입니다.,,20230506
553,,5,쫄깃하고 고물도 부드럽고 고소합니다. 계속 재구매하고 있답니다.,,20230506
554,,5,떡이 너무 맛있습니다~^^ 얼려 놓고 저녁에 꺼내 놓고 아침에 아침대용으로 먹어요~,,20230502
555,,5,맛있어요~ 생각하는 맛있는 그 맛입니다!,,20230502
556,,5,친구들 몇개나눠줬는데 너무 맛있대요. 저도 너무 맛있어서 구매했는데 정말 맛있어요. 근데 원래 얼려서 보내시나요?,,20230501
557,,5,떡 맛있어요! 한 개 먹으면 든든 ㅋㅋ,,20230429
558,,5,포장도 잘되어서 배송받았고 떡이 맛있어요.,,20230428
559,,5,맛나다고 들어서 친구한테도 한세트 보내고 저도 한세트 사먹었어요~ 쫄깃보다는 부드러운 떡같아요,,20230426
560,,5,친구집에 보냈는데 맛나다고 하네요~~ 맛나다하니 저도 좋아요~,,20230426
561,,5,선물로 드렸는데 맛있다고 하시네요,,20230424
562,,5,아침대용이나 간식으로 먹기 짱 좋아요 맛있어요~~,,20230424
563,,5,부모님께서 너무맛잇다고 칭찬을많이하셔서 기뻤어용 콩가루가아주고소하고맛잇네용,,20230424
564,,5,어머니 보내드렸어요. 맛있다고 너무 좋아하시네요. 너무달지도않고 쑥향도 나고 소도 많고 담에 또 주문해달라고 하시네요.,,20230422
565,,5,대박~~~믿을 수 있는 정직한 제품에 놀랐습니다~~집에서 만든떡~~~~완죤 감동♡♡ 많이 달지두 않아서 너무너무 맛잇습니다 ~~적극 추천드립니다~~단골 가게가 되겠어요^^,,20230422
566,,5,너무 너무 감사합니다.,,20230422
567,,5,맛있어요~맛있습니다^^,,20230421
568,,5,너어무 맛있어요. 친정아버지에게도 보냈는데 맛있다고 하시네요,,20230421
569,,5,동쑥떡 너어무 맛있어요.,,20230421
570,,5,떡이 크기도 크고 은은한 쑥향에 속에 동부가 가득들어서 넘 맛있네요 안밖으로 들어있는 고물이 넘 맛있구요 달지않아서 더 좋네요 맛있게 잘 먹고 또 주문하겠습니다 감사합니다 ^^,,20230421
571,,4,맛있게 먹고 또 주문했어요~~,,20230419
572,,5,간간히 주문해서 먹는데 어른들도 아주 맛있다고 하십니다,,20230418
573,,5,완전 맛있어요 다음에 또 구매 하고싶네요 번창하세요 ~~^^,,20230417
574,,4,맛있어요~남편이 간식으로 매일 챙겨가요 가격은 좀 있지만 만족해요,,20230416
575,,4,괜찮은 거 같아 부모님 주문해 드립니다 좋아하시면 또 주문 할께요,,20230415
576,,4,매번 먹는거지만 맛 있어서 재구매 의사 있음,,20230415
577,,5,떡이 안달고 슴슴하고 쑥향 은은하니 맛나네요,,20230415
578,,5,두텁떡 맛이에요. 크기가 크고 가루가 많아요.,,20230415
579,,5,떨어지면 구매해서 먹어요. 맛있어서 두 개 금방 입니다,,20230414
580,,4,벌써 재구매를 몇번째 했어요. 맛 있어요. 잘 먹겠습니다 ~,,20230413
581,,5,맛있어요 부드럽고 배도 부르네요,,20230413
582,,5,맛있고 간편하게 먹기 좋아요~,,20230411
583,,5,생각날때마다 자주구매해서먹습니다이떡대체할수잇는떡이없어요넘맛나요,,20230411
584,,5,재주문햇어요.엄청 맛잇는 딱 내스타일입니다.동부팥을 워낙 좋아해요.하나만먹어도 배불러요.ㅋ,,20230411
585,,5,또 먹고 싶어요 너무 맛있어요,,20230411
586,,5,진짜 맛있고 친절하시고 재구매해야겠어요. 달지않고 좋아요,,20230411
587,,5,엄청맛잇어요. 계속 주문해서 먹고잇는곳이예요.,,20230410
588,,5,떡 안먹는 짝지가 또 주문 해달래요 식사 대용으로 강추 합니다.,,20230406
589,,5,너무맛있고 부모님도 좋아하셔서 추가로 구매했습니다!ㅎㅎ,,20230406
590,,5,부모님댁이랑 저희집이랑 한팩씩 시켰는데 모두 만족하면서 먹었습니다. 적당한 단맛에 떡피도 부드럽게 쫄깃하고 고물도 고소해서 지금까지 먹어본 떡중네 가장 입맛에 맞았어요. 부모님 댁은 벌써 다 드셔서 2박스 추가로 구매해 드렸습니다. 저희도 다먹음 또 구매할께요.😊,,20230406
591,,4,"떡이 ,맛이있어 선물했는데 반응이 좋아 재구매할려고 합니다",,20230404
592,,5,부모님 보내드렸는데 맛있다고 하시네요,,20230403
593,,5,엄마가 너무 맛있다고 좋아하셔서 시켜드렸어요. 친구분도 너무 맛있다고 또 먹고싶다하셔서 병문안 갈 때 가져간다고 2세트 시켜드렸네요~감사합니다.,,20230402
594,,5,많이 안달고 정말맛있어요~^^냉동실에 쟁여둘려고 100개구입했습니다^^,,20230402
595,,5,익히 먹던 아주 맛있는 간식입니다,,20230331
596,,5,맛있어서 이번에는 넉넉하게 주문해습니다~ 쫄깃하고 부드럽고 고소해서 맛있네요ᆢ,,20230331
597,,5,오랜만에 그맛이샹각나서 주문했는데 역시..넘 맛있어요 고물도 꽉차구 많이안닭ㅎ..쑥향도니고 쫄깃달콤단백 자주구매하려구요 아침대용 간식 짱..,,20230329
598,,4,넘 달지 않고 맛 있어요~,,20230329
599,,5,맛있습니다. 또 구매예정입니다,,20230327
600,,5,맛있어요. 개당2천원이라 많이 비싸지만 부모님이 좋아하셔 주기적으로 구입합니다.,,20230326
601,,5,아침대용으로 먹기 좋고 속도 편해요 재주문 했어요^^,,20230325
602,,5,역시 후기가 좋은 곳은 이유가 있네요. 너무 맛있게 잘 먹었습니다.,,20230323
603,,5,너무맛있어요!!!!! 주위에서 더 달라고 난리예요!! 히루만에 다 먹어버려서 재주문 예약입니다~,,20230323
604,,5,너무 맛있어요 부모님도 좋아하시고 다먹으면 또주문할께요~^^,,20230323
605,,5,해동해서 먹으면 진짜 맛있어요!,,20230322
606,,5,엄마집에 보내드렸는데 맛있다고하시네요 ㅎㅎ 또시켜먹기로했오요 ㅎㅎ,,20230322
607,,5,냉동고 넣어놓고 먹기 너무좋아요 더 쟁여둬야할 존맛탱이에요,,20230322
608,,4,부드럽고 맛있어요 ~~,,20230321
609,,5,쫀득하고 고소하니 아주 맛나요!,,20230321
610,,5,라방 만원쿠폰 당첨되서 구입해본 동쑥이! 맛있네요 식사 대용으로 강추. 조금 덜 달면 더 맛날듯 해요 잘게 잘라서 조청이나 꿀에 굴려 쑥꿀레 해먹고 싶은데 동부가 달아서 물린게 아쉽 ㅜㅜ 한봉지 혼자 먹으면 식사 되고 둘이 나눠 먹으면 좋은 간식 될듯 합니다,,20230320
611,,5,달콤하니 맛있어요. 쑥향이 많이 나서 좋아요. 소 없이 쑥떡으로만 나와도 좋을 것 같아요. 먹을 때 가루가 엄청 많이 떨어지니 주의 필요.,,20230320
612,,5,진짜 맛있어요!!!!!,,20230318
613,,5,완전 대박 맛있어요!!! 다먹으면 재주문 할께요,,20230318
614,,5,두번째 재구매 입니다 냉돈해 두었다가 먹어도 첨 그대로 맛있어요,,20230318
615,,5,처음 베어물면 일단 쑥향이 입안에 쫙퍼져요. 그리고 달지않은 팥고물과 앙금이 잘 어울려지고요. 씹을 수록 팥앙금이 고소합니다.접시에 남은 고물도 싹싹 핥아 먹었어요.ㅋㅋㅋ 크기도 큽니다,,20230318
616,,5,너무 맛있어요. 크기도 커서 한개먹으면 배부르네요.,,20230318
617,,5,세번째 구매해요..선물용으로도 좋아요,,20230317
618,,5,소문대로 정말 찐맛이네요! 떡이 쫀득쫀득하고 쑥향이 적당히 맛있어요-,,20230317
619,,5,늘 주문햐서 머고있어요,,20230317
620,,5,쑥향도 많이 나고 맛있어요. 좀 비싸지만 그만큼 맛이 좋아서 자주 구매할려고 합니다.,,20230316
621,,5,단맛이 1도 없는데 쑥향이랑 속이 넉넉해서 엄청 맛있어여! 쫜득하고 꽤 커서 배도 불러여,,20230316
622,,4,고물도 많이 들어있고 속도 꽉 차있어 많있네요,,20230315
623,,5,딸래미 아침 대용으로 샀는데 속도 편하고 든든하니 좋아하네요 또 주문 할께요~,,20230313
624,,5,너무 맛있어요~ 너무 달지도 않고 쑥향도 나고 고물도 넘나 맛나요. 한개 순삭이에요...금방 다먹고 또 시켜야겠어요...식구들이 모두 좋아해요..^^,,20230311
625,,5,배송두 빠르고 맛있네요. 만족합니다.,,20230310
626,,5,지인선물 가족선물로 드렸는데 너무 맛있으시다구 어디서사셨냐고들 물어보시네요 ㅎㅋ,,20230308
627,,5,지인선물 가족선물로 드렸는데 너무 맛있으시다구 어디서사셨냐고들 물어보시네요 ㅎㅋ,,20230308
628,,4,부드럽고 고소한게 떡맛이 아주좋아요,,20230308
629,,5,달지않고 먹을만해요 괜찮아요,,20230307
630,,5,탁월한 선택이였습니다,,20230307
631,,3,특별한 맛은 아니지만 ㅇ먹을만해요,,20230305
632,,5,너무 맛있늘것같아요. 믿고먹을께요,,20230304
633,,5,"먹을때마다 놀라운 동숙이 퀄리티.. 항상 냉동실에 있어요! 정말 이렇게 앙금도 많고 간도 적당하고 달지 않고 건강한데 맛있는 떡은 어디서도 사먹기 힘들고, 요새 빵값이 정말 비싼데 입맛만 살짝 바꾸면 떡이 훨씬 맛있어요. 정말 가격도 너무 싸서 매번 감사하게 먹고 있어요🥺",,20230304
634,,5,기대치 이상으로 맛있어요 일단 동부 팥이 달지 않고 쑥이 들어간 찰떡은 몹시 찰지고 부드러워요 자연해동으로 드세요 넘나리 맛있어요 ㅠㅠ,,20230303
635,,5,엄마가 좋아해서 가끔 주문해 드리는데 이번에도 너무 맛있다고 하네요^^,,20230303
636,,5,"떡 완전 맛있고, 배송도 빠르게 되었어요. 아침대용으로 좋아요",,20230303
637,,5,조금만 사서 먹어보려고 했는데 후기를 읽고 10만원 주문했습니다. 첫입에 쑥향이 나고 앙금도 기대했던대로 맛있어요.,,20230301
638,,4,달지않고 건강한 느낌입니다. 설명대로 살짝녹여서 먹으면 최고예요👍🏻,,20230228
639,,5,4번째시꼈어요 맛있어요,,20230228
640,,5,"선물하려고 배송일정 사전 문의했는데 친절히 답해주시고, 안내받은 일자에 받아서 기쁘게 선물했어요. 받은 사람도 맛있는 떡이라고 좋아해서 뿌듯했습니다",,20230228
641,,5,맛있어요 몇번먹었는데 여기만한집 없는듯요,,20230228
642,,5,깔끔하니 맛이 있어요~,,20230227
643,,5,가성비 너무 좋은 떡이에요,,20230227
644,,5,엄마도 사드리고 시어머니도 사드렸더니 두분이 드셔보시고 지인 선물한다고 또 주문하고 계속 재주문하고 있어요~ 저도 아침 대용으로 하나씩 먹으면 세상 맛있어요~ 동부콩고물 좋아하시는 분들은 꼭 드셔보세요. 달지않고 담백하면서 고소한 맛이 정말 일품입니다.,,20230226
645,,5,지인이 떡을 좋아해서 선물해드렸는데 아주 만족해 하시네요,,20230225
646,,5,달지않고 안뎁혀도 먹기편해요,,20230225
647,,5,너무 친절하시고 신경 잘 써주시고 첫째 떡이 달지 않고 입에 딱입니다 다 먹고 재구매 하렵니다 사이즈도 커서 하나 먹음 배부르고 포장도 넘 꼼꼼합니다,,20230224
648,,5,맛있습니다 ~~! 추천드립니다 고퀄리티,,20230223
649,,5,너무 맛있게 먹고 부모님께 선물 보내드렸어요~^^,,20230223
650,,5,앙금도 달고 고소하고 떡도 쫄깃한게 너무 맛있어요~ 첫 주문이라 조금만 주문했는데 다음에는넉넉히 주문해야겠어요,,20230223
651,,5,진짜 맛있네요. 어릴 때부터 동부콩앙금 들어간 바람떡이 제 최애였는데 요즘은 가격 때문인지 아님 잘 쉬어버리는 특성 때문인지 바람떡에 죄다 팥앙금이 들어간 바람떡만 있어서 아쉬웠거든요. 그래서 기피인절미만 종종 사먹었는데 요렇게 맛있는 떡이 있었다니요ㅠㅠ 받자마자 렌지에 돌려서 얼른 하나 먹어봤는데 쑥향도 나고 너무 맛있어요ㅎㅎ,,20230223
652,,5,몇일 만에 재구매 했어요.추천드립니다.,,20230222
653,,5,너무 맛있어요. 아침식사대용으로 딱이네요!,,20230221
654,,5,엄마가 친구분께서 받은 대왕쑥굴레떡을 드셔보시고는 이거 너무 맛있다고 사진을 찍어서 주문해달라고 톡이 왔어요 ㅋㅋㅋ 무려 10만원어치나 주문해달라고 하시네요 ㅎ.ㅎ 그 김에 저도 엄마가 줘서 같이 먹어보았어요! 아침이나 저녁 대용으로 너뮤 괜찮고 하나만 먹어도 포만감이 꽤 크더라구요 처음에 먹었을 때 한입가득 베어먹어서 목이 좀 막히겟다 싶었는대 떡자체가 부드러워서 마실거없이 잘 넘어갔어요 ㅎㅎ 고물도 징짜 넉넉해서 찍어먹고 부스러기 다먹고 안에 앙금도 달지않고 쑥향도 진하면서 너무 부드럽더라고요 진짜 누구나 다 좋아할 맛이였어요 ! 50개 생각보다 금방 먹을거 같아서 또 사러오려구요 ㅎㅎ 같이 먹은 동료가 이걸먹기위해 태어낫다네옄ㅋㅋㅋ,,20230220
655,,5,맛있습니다 ~ 안달아요 ㅋ,,20230220
656,,5,동떡이 생각날때 마다 시켜먹는것 같네요. 역시나 최고의 맛입니당!!,,20230220
657,,5,많이 안달고 넘넘 맛있어요 두 세개는 한자리에서 먹을수 있을것 같은데!! 참아야 겠어요 ㅋ,,20230217
658,,5,육아하면서 건강하고 맛있는 간식 먹고싶었어요. 그러던 중 동쑥이를 알게되서 시켜먹게 되었는데.. 참 떡 잘만드는 집이다 라는 말이 절로 나오더군요. 떡과 라떼가 참 잘 어울리네요. 담백하고 고소하고 쫀득한 식감에 게다가 코끝의 쑥향의 부드러움까지.. 저는 당분간 계속 재주문 할것 같아요. 번창하세요!,,20230217
659,,5,낱개포장으로 질 왔네요,,20230216
660,,5,후기들이 좋아서 기대됩니다,,20230216
661,,5,고물도맛있고담백하고맛있어요~,,20230216
662,,5,고물도 많고 맛있어요^^ 배송도 빠릅니다,,20230215
663,,4,다 먹고 또 구매 해야 할것 같아요. 맛있어요^^~~~,,20230214
664,,5,새로운멋 엄청 맛있어요,,20230213
665,,5,믿고 먹는 동쑥이! 재주문만 4번째입니다>.<,,20230213
666,,5,지인소개로 먹어봤는데 너무너무 맛있어서 60개 무료배송 주문했어요 주위 나눠먹으려고요 맛있어요,,20230213
667,,4,맛있습니다 쑥냄새가 약해서 별하나 뺏습니다,,20230213
668,,5,3번째구입했어요 엄마가 완전 취향이래요 맛있어요 다먹고 또구매예정,,20230212
669,,5,떡을 제 돈주고 먹은적은 처음인데 맛있어요!!,,20230212
670,,5,비쥬얼보고 맛있을것같아서 샀는데 맛있네요,,20230211
671,,5,아버지가 좋아하시는 떡이라 주문해봤습니다. 쫄깃거리는 맛은 좀 부족하나 맛있고 앙금도 달고 부드러웠습니다. 부모님께서도 맛있다고 하셔서 기분좋았구요. 냉동실에 바로 넣었다가 먹기전에 1시간정도 빼놓고 먹으면 좋을듯 합니다. 전 실온에 하루 뒀더니 고물이 쉬어버려서 아깝게 두개 버렸어요. ㅠㅠ 다먹으면 또 구매하려고 합니다.,,20230211
672,,5,여전히 맛잇고 든든합니다,,20230211
673,,5,정말 맛있어요! 콩고물이 굉장히 많이 들었규 안에 앙금도 달달하니 맛있네요 아주 지나치게 달지 않아 더 맛있어요 쑥향도 너무 좋아요,,20230210
674,,4,부모님께서 맛있다 하시네요,,20230209
675,,5,포장지도 너무 귀엽고 맛있어요~^^,,20230208
676,,5,저는 떡을 안좋아하는데요 떡을 좋아하는 가족들을 위해 사서 냉동실에 넣어놨다가 제가 다먹었습니다 개당 가격이 조금 부담될수있으나 맛을보면 또 구매하게 되는것 같습니다 또 사러오겠습니다,,20230208
677,,5,떡 맛있어요!! 네이버 선물하기 좋네요 ㅎㅎㅎ,,20230208
678,,5,어머님한테 선물 했는데 너무 맛있으시대요. 저는 아직 안 먹어봤는데 곧 주문해서 먹어보도록 하겠습니다😆,,20230207
679,,5,쫄깃쫄깃하고 앙금도 맛있습니다. 냉동시켰다가 녹혀먹어도 처음 그대로 맛입니다.,,20230206
680,,5,어머니가 떡이 너무 부드럽고 맛잇고 좋다고 좋아하세오,,20230204
681,,5,맛있어요 동쑥이 ㅎㅎ,,20230204
682,,5,"너무 맛있었어요. 떡은 먹고 싶지만 몇개 먹고나면 질리는데 이건 먹을수로 불안해지는 언른 주문해야하는데 하는 불안감. ^^ 생각보다 많이 달지 않고 한입배어물면쑥향이 가득해요. 떡도 부드러워서 금새 순삭, 명절때 다들 좋아하더라구요. 또 주문할생각입니다.",,20230204
683,,5,짜거나 과하게 달지않고 고소하니 부드럽고 맛나요^^ 가격이 살짝 비싼듯도하지만 요즘 빵 가격과 비교하면 그리 비싼것도 아니라는 생각이드네요~ㅎㅎ 맛있게 잘 먹을게요,,20230204
684,,3,부드럽고 적당히 단맛도 나며 들어있는 소도 맛나요~~~,,20230203
685,,5,아주버니한테 선물했는데 역시나 반응이 좋네용 번창하세요~~,,20230203
686,,5,많이 안달고 콩고물 가득하니 맛있어요.,,20230203
