,ITEM_NM,RATE,CONTENT,TAG,WRITE_DT
93,,5,맛있고 좋습니다. 감사합니다.,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240715
94,,3,사이즈는 작아요. 용량도 작고요.,"맛 만족도평범해요,유통기한아주 넉넉해요,포장적당해요,",20240714
95,,5,꼼꼼한 포장 빠른 배송 맛난 만두,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240713
96,,5,고기만두만 매번 먹다 이번엔 김치만두도 구매.. 안 맵고 맛있길 기대해 봅니다.,"맛 만족도평범해요,유통기한꽤 남았어요,포장적당해요,",20240713
97,,5,맛있다고해서 주문했어요 저녁만두국 기대해볼게요,"유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240713
98,,5,배송도 빠르고 맛있네요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240712
99,,5,아이스팩이 터져서왔어요. 맛은좋아요.,"유통기한아주 넉넉해요,포장별로예요,맛 만족도맛있어요,",20240712
100,,5,맛있게 잘 먹었습니다,"유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240712
101,,5,역시 여러갤한번에 사니까 서로 얼어있는 상태로 얼음팩도 다녹지 않고 제대로 완벽히왔어요♡♡♡최고최고 다음에는 이렇게 여러팩을 한번에 구매해야겠어요-,"유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240712
102,,5,맛잇어서 재구매 햇어뇨,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240709
103,,5,만두가 맛있어요 속도 꽉차고 구워도 쪄도 맛있는 만두예요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240709
104,,5,떨어지지 않게 계속 쟁여놓고 먹어요. 담백하고 건강한맛 좋아요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240707
105,,5,또 라이브하길래 샀어요.라이브때만 사니 자주자주 해주세용.넘 맛나요.,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240705
106,,5,아이도 잘 먹네요 맛있습니다,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240704
